:START_ID,:TYPE,:END_ID,rel_type
王景崇,隶,唐明宗,entity_entity
周君,来访,王,entity_entity
王,与,楚王,entity_entity
王,与,白起,entity_entity
白起,封为,武安君,entity_entity
蜀守若,攻打,楚,entity_entity
蜀守若,夺取,巫郡,entity_entity
蜀守若,夺取,江南,entity_entity
蜀守若,设置,黔中郡,entity_entity
白起,攻打,魏,entity_entity
白起,夺取,两城,entity_entity
楚人,反攻,江南,entity_entity
齐,有,管仲,entity_entity
齐,有,隰朋,entity_entity
晋,遭遇,旱,entity_entity
晋,请求,粟,entity_entity
丕豹,劝说,缪公,entity_entity
丕豹,主张,不给予,entity_entity
丕豹,主张,攻打,entity_entity
全昱,封为,广王,entity_entity
友文,封为,博王,entity_entity
友珪,封为,郢王,entity_entity
友璋,封为,王,entity_entity
友贞,封为,均王,entity_entity
友徽,封为,建王,entity_entity
友谅,封为,衡王,entity_entity
友能,封为,惠王,entity_entity
友诲,封为,邵王,entity_entity
薛融,镇,太原,entity_entity
薛融,为,观察判官,entity_entity
晋高祖,镇,太原,entity_entity
表,加,金紫,entity_entity
表,加,特进,entity_entity
表,迁,昭德将军,entity_entity
表,以,骑都尉,entity_entity
帝,追谥,永,entity_entity
帝,追谥,董,entity_entity
表,迁,训,entity_entity
表,迁,训,entity_entity
表,迁,训,entity_entity
绍,死于,病,entity_entity
绍,立为,后,entity_entity
审配,与,尚,entity_entity
辛评,与,谭,entity_entity
逢纪,与,尚,entity_entity
郭图,与,谭,entity_entity
孔谦,担任,度支使,entity_entity
孔谦,任职,魏州,entity_entity
李从珂,废,帝,entity_entity
李从珂,弑,帝,entity_entity
李从珂,战于,潞州,entity_entity
康,嗣位,度,entity_entity
康,封,恭,entity_entity
康,斩送,尚,entity_entity
苏逢吉,派遣,行周,entity_entity
行周,接受,高祖,entity_entity
行周,取代,彦超,entity_entity
彦超,调任,泰宁,entity_entity
汉高祖,掌,亲军,entity_entity
汉高祖,加,平章事,entity_entity
汉高祖,遣,和凝,entity_entity
葛从周,会合,张存敬,entity_entity
葛从周,会合,侯言,entity_entity
葛从周,会合,张归厚,entity_entity
葛从周,会合,镇,entity_entity
葛从周,会合,定,entity_entity
王,任命,河中尹,entity_entity
田令孜,与,王重荣,entity_entity
张文礼,自立,赵王王镕,entity_entity
张文礼,遣,鏻,entity_entity
鏻,聘,唐庄宗,entity_entity
公,遣,曹洪,entity_entity
公,自,南征,entity_entity
公,至,宛,entity_entity
邓济,据,湖阳,entity_entity
郭崇韬,被,宦者,entity_entity
庄宗,被,宦者,entity_entity
陈州,发生,妖贼母乙,entity_entity
契丹,派遣,郎公远,entity_entity
母乙,被,伏诛,entity_entity
太祖,征伐,陶谦,entity_entity
太祖,嘱托,家,entity_entity
太祖,寻求庇护,孟卓,entity_entity
帝甲,崩,帝廪辛,entity_entity
帝廪辛,崩,帝庚丁,entity_entity
帝庚丁,崩,帝武乙,entity_entity
伊尹,作,咸有一德,entity_entity
咎单,作,明居,entity_entity
汤,改正朔,易服色,entity_entity
汤,上,白,entity_entity
汤,朝会,以昼,entity_entity
汤,崩,太子太丁,entity_entity
太子太丁,未立而卒,外丙,entity_entity
外丙,是为,帝外丙,entity_entity
巴七姓夷王朴胡,任命,巴东太守,entity_entity
賨邑侯杜濩,任命,巴西太守,entity_entity
巴七姓夷王朴胡,封,列侯,entity_entity
賨邑侯杜濩,封,列侯,entity_entity
达挐,杀,主,entity_entity
高德政,字,士贞,entity_entity
高德政,籍贯,渤海蓚人,entity_entity
高德政,父,颢,entity_entity
颢,官职,魏沧州刺史,entity_entity
敏,任职,工部侍郎,entity_entity
敏,卒于,乾祐元年,entity_entity
敏,追赠,右仆射,entity_entity
太祖,担任,奋武将军,entity_entity
卓,导致,宫室被焚毁,entity_entity
卓,导致,天子迁都长安,entity_entity
周师,破,紫金诸寨,entity_entity
景达,为,元帅,entity_entity
景达,决于,陈觉,entity_entity
陈觉,有隙,朱元素,entity_entity
陈觉,客,元李守贞,entity_entity
景,遣,大将杨守忠,entity_entity
景,召,元李守贞,entity_entity
段希尧,担任,晋高祖,entity_entity
段希尧,是,河内人,entity_entity
赵王,任命,李靖,entity_entity
李靖,率军,敌军大营,entity_entity
李靖,被贬,平民,entity_entity
徐州,归属,流民,entity_entity
赵昱,被,疏,entity_entity
舜,践帝位,帝位,entity_entity
舜,朝,瞽叟,entity_entity
舜,葬,江南九疑,entity_entity
李仁达,杀,王继昌,entity_entity
留从效,杀,黄绍颇,entity_entity
李仁达,送款,文徽,entity_entity
留从效,送款,文徽,entity_entity
景,任命,希萼,entity_entity
景,任命,希崇,entity_entity
景,任命,边镐,entity_entity
景,分出,高安,entity_entity
景,分出,万载,entity_entity
景,分出,上高,entity_entity
景,设立,筠州,entity_entity
刘岱,被杀,桥瑁,entity_entity
刘岱,任命,王肱,entity_entity
王肱,担任,东郡太守,entity_entity
吴峦,字,宝川,entity_entity
郑述祖,父,道昭,entity_entity
郑述祖,祖,羲,entity_entity
纣,施加,重刑辟,entity_entity
纣,施加,炮格之法,entity_entity
纣,任命,西伯昌,entity_entity
纣,任命,九侯,entity_entity
九侯,给予,好女,entity_entity
九侯,给予,纣,entity_entity
太祖,父,嵩,entity_entity
瞽叟,父,重华,entity_entity
桥牛,父,瞽叟,entity_entity
句望,父,桥牛,entity_entity
敬康,父,句望,entity_entity
穷蝉,父,敬康,entity_entity
帝颛顼,父,穷蝉,entity_entity
昌意,父,帝颛顼,entity_entity
河东,辖有,九县,entity_entity
王,会于,宛,entity_entity
王,会于,中阳,entity_entity
尉斯离,联合,三晋,entity_entity
尉斯离,联合,燕,entity_entity
尉斯离,联合,齐,entity_entity
王,会于,宜阳,entity_entity
王,会于,新城,entity_entity
子整,与,谭,entity_entity
尚,率其众降,吕旷,entity_entity
尚,率其众降,吕翔,entity_entity
齐桓公,立,齐雍廪,entity_entity
齐桓公,伯於鄄,齐,entity_entity
晋曲沃,为,晋侯,entity_entity
李崧,任职,镇州参军,entity_entity
李崧,任职,推官,entity_entity
李崧,任职,掌书记,entity_entity
康,子,晃,entity_entity
康,子,渊,entity_entity
康,卒,恭,entity_entity
恭,拜,车骑将军,entity_entity
恭,拜,平郭侯,entity_entity
恭,拜,辽东太守,entity_entity
唐,立,三庙,entity_entity
契丹,遣,使者,entity_entity
刘知俊,为,西路行营招讨使,entity_entity
刘知俊,伐,岐,entity_entity
王师范,杀,右金吾卫上将军,entity_entity
王师范,灭,族,entity_entity
卫鞅,击,魏,entity_entity
卫鞅,虏,魏公子卬,entity_entity
卫鞅,封,列侯,entity_entity
卫鞅,号,商君,entity_entity
秦,与,晋,entity_entity
秦,战,雁门,entity_entity
秦,虏,魏错,entity_entity
王昕,字,元景,entity_entity
王昕,籍贯,北海剧,entity_entity
王昕,六世祖,猛,entity_entity
猛,仕于,秦苻坚,entity_entity
猛,家于,华山之鄜城,entity_entity
王昕,父,云,entity_entity
云,仕于,魏朝,entity_entity
王昕,辟为,骑兵参军,entity_entity
虞氏,绌,邺宫,entity_entity
嘉,封,博平乡侯,entity_entity
嘉,迁,光禄大夫,entity_entity
嘉,进,奉车都尉,entity_entity
嘉,进,曾骑都尉,entity_entity
嘉,进,驸马都尉,entity_entity
嘉,宠赐,隆渥,entity_entity
李浑,字,季初,entity_entity
李浑,籍贯,赵郡柏人,entity_entity
李浑,曾祖,李灵,entity_entity
李浑,父,李遵,entity_entity
李遵,官职,冀州征东府司马,entity_entity
李遵,所害,李愉,entity_entity
晋襄公,卒,晋襄公,entity_entity
晋襄公,弟,雍,entity_entity
秦,出,雍,entity_entity
晋赵盾,欲立,雍,entity_entity
秦,送,雍,entity_entity
荀攸,劝说,曹操,entity_entity
绍,让,侯,entity_entity
绍,击破,瓒,entity_entity
绍,并,其众,entity_entity
李氏,出自,西突厥,entity_entity
李氏,号,朱邪,entity_entity
李氏,别自号,沙陀,entity_entity
李氏,以,朱邪为姓,entity_entity
拔野古,为,始祖,entity_entity
吕琦,字,辉山,entity_entity
吕琦,籍贯,幽州安次,entity_entity
吕琦,父,吕兖,entity_entity
吕兖,官职,横海军节度判官,entity_entity
郑甘,率众降,冯翊山贼,entity_entity
王照,率众降,冯翊山贼,entity_entity
酒泉黄华,执太守叛,张掖张进,entity_entity
张掖张进,执太守叛,酒泉黄华,entity_entity
苏则,讨,张进,entity_entity
幽王,杀,平王,entity_entity
幽王,虏,襃姒,entity_entity
幽王,取,周赂,entity_entity
诸侯,立,平王,entity_entity
李璠,献俘,京师,entity_entity
张鲁,字,公祺,entity_entity
张鲁,籍贯,沛国丰,entity_entity
张鲁,祖父,张陵,entity_entity
张陵,弟子,张鲁,entity_entity
张鲁,父亲,张衡,entity_entity
张衡,弟子,张鲁,entity_entity
太傅锺繇,薨,夏四月,entity_entity
太皇太后,崩,六月戊子,entity_entity
上庸郡,省,丙申,entity_entity
武宣卞后,祔葬,高陵,entity_entity
大司马曹真,伐,蜀,entity_entity
杰,子,玉,entity_entity
连重遇,与,朱文进,entity_entity
连重遇,弑,王延羲,entity_entity
朱文进,自立,王延羲,entity_entity
王延政,国号,殷,entity_entity
维翰,为,枢密使,entity_entity
维翰,置,学士,entity_entity
维翰,用,亲旧,entity_entity
维翰,得,赂遗,entity_entity
李彦韬,与,冯玉,entity_entity
李彦韬,共谗,维翰,entity_entity
杨素,与,吕布,entity_entity
张遇贤,出身,罗县,entity_entity
张遇贤,出身,小吏,entity_entity
先皇帝,被,友珪,entity_entity
庄宗,初建,大号,entity_entity
郭崇韬,用,张宪,entity_entity
郭崇韬,用,谦,entity_entity
谦,为,副,entity_entity
重耳,立为,晋君,entity_entity
晋,许,入重耳,entity_entity
文公,杀,子圉,entity_entity
赵莹,字,玄辉,entity_entity
赵莹,籍贯,华州华阴,entity_entity
赵莹,从事,康延孝,entity_entity
晋高祖,任命,赵莹,entity_entity
赵莹,跟随,晋高祖,entity_entity
太丁,子,外壬,entity_entity
外壬,弟,河亶甲,entity_entity
韩熙载,铸,铁钱,entity_entity
太子冀,卒,从嘉,entity_entity
晋高祖,任命,崧,entity_entity
晋高祖,召见,崧,entity_entity
晋高祖,起用,崧,entity_entity
五月乙亥,发生,月犯心距星,entity_entity
六月,省,渔阳郡之狐奴县,entity_entity
六月,复置,安乐县,entity_entity
泽,上书,明宗,entity_entity
泽,私于,赵凤,entity_entity
泽,求为,给谏,entity_entity
赵凤,以为,太常少卿,entity_entity
鲁,被尊为,汉宁王,entity_entity
阎圃,谏,鲁,entity_entity
杨溥,僭号,杨溥,entity_entity
昪,拜,杨溥,entity_entity
昪,拜,太尉,entity_entity
昪,拜,中书令,entity_entity
彭城,收,货宝美人,entity_entity
女防,生,旁皋,entity_entity
旁皋,生,太几,entity_entity
太几,生,大骆,entity_entity
大骆,生,非子,entity_entity
非子,居,犬丘,entity_entity
非子,姓,赵氏,entity_entity
布,杀,卓,entity_entity
布,杀,田景,entity_entity
延义,仕,司天监,entity_entity
延义,仕,唐,entity_entity
延义,仕,星官,entity_entity
延义,随,镇州,entity_entity
虞,败于,瓒,entity_entity
瓒,攻拔,居庸,entity_entity
瓒,生获,虞,entity_entity
瓒,迁,前将军,entity_entity
瓒,封,易侯,entity_entity
后稷,卒,不窋,entity_entity
不窋,卒,鞠,entity_entity
鞠,卒,公刘,entity_entity
不窋,奔,戎狄,entity_entity
瑾,字,道瑜,entity_entity
瑾,名在,魏书,entity_entity
瑾,有,器望,entity_entity
产之,是,瑾之子,entity_entity
倩之,是,瑾之子,entity_entity
寿之,是,瑾之子,entity_entity
礼之,是,瑾之子,entity_entity
行之,是,瑾之子,entity_entity
凝之,是,瑾之子,entity_entity
玙,追封,齐,entity_entity
玙,被征,宿旧,entity_entity
玙,卒,天保四年,entity_entity
诠,子,玙,entity_entity
韫,子,玙,entity_entity
诵,子,玙,entity_entity
周德威,派遣,克用,entity_entity
周德威,出战,张公桥,entity_entity
周德威,遭遇,从周,entity_entity
周德威,击败,从周,entity_entity
薛志勤,卒,潞州守将,entity_entity
李罕之,占据,潞州,entity_entity
李罕之,叛附,朱全忠,entity_entity
权,父,荛,entity_entity
荛,官至,右司郎中,entity_entity
权,官至,右补阙,entity_entity
权,事,梁,entity_entity
权,官至,职方员外郎,entity_entity
权,官至,知制诰,entity_entity
权,官至,翰林学士,entity_entity
权,累迁,御史中丞,entity_entity
王景崇,任职,牙将,entity_entity
王景崇,隶属,明宗,entity_entity
楚州,驻扎,周师,entity_entity
张彦卿,守将,楚州,entity_entity
郑昭业,守将,楚州,entity_entity
周师,攻击,楚州,entity_entity
齐王,在,莒,entity_entity
淖齿,杀,湣王,entity_entity
淖齿,坚守,燕军,entity_entity
淖齿,距,燕军,entity_entity
董卓,杀,帝,entity_entity
洪,说,超,entity_entity
僖宗,召,克用,entity_entity
刘崇望,以诏书,克用,entity_entity
刘崇望,道,复恭意,entity_entity
宋齐丘,被任命,洪州节度使,entity_entity
景,任命,刘彦贞,entity_entity
景,任命,清淮军节度使,entity_entity
刘彦贞,被任命,神武统军,entity_entity
思远,弃,沧州,entity_entity
璋,降,晋,entity_entity
璋,累战,有功,entity_entity
陶谦,字,恭祖,entity_entity
陶谦,籍贯,丹杨,entity_entity
陶谦,出身,诸生,entity_entity
陶谦,任职,州郡,entity_entity
陶谦,举荐,茂才,entity_entity
陶谦,任职,卢令,entity_entity
陶谦,任职,幽州刺史,entity_entity
陶谦,征召,议郎,entity_entity
陶谦,参与,军事,entity_entity
陶谦,讨伐,韩遂,entity_entity
裴羽,父,贽,entity_entity
裴羽,官职,司空,entity_entity
裴羽,官职,河南寿安尉,entity_entity
裴羽,官职,御史台主簿,entity_entity
裴羽,官职,监察御史,entity_entity
许圭,任命,尚书右丞,entity_entity
许圭,出使,贝州刺史,entity_entity
周幽王,废,太子,entity_entity
周幽王,立,襃姒子,entity_entity
周幽王,欺,诸侯,entity_entity
西戎犬戎,杀,周幽王,entity_entity
濛,杀,守者,entity_entity
濛,奔,庐州节度使周本,entity_entity
周本,纳,濛,entity_entity
周本,为...所止,祚,entity_entity
表,担任,荆州刺史,entity_entity
表,驻军,襄阳,entity_entity
太祖,子,末帝,entity_entity
末帝,封,均王,entity_entity
末帝,任,左天兴军使,entity_entity
末帝,任,东京马步军都指挥使,entity_entity
景延广,字,航川,entity_entity
景延广,父,建,entity_entity
共王,崩,懿王囏,entity_entity
懿王囏,弟,辟方,entity_entity
孝王,崩,夷王,entity_entity
孝王,弟,辟方,entity_entity
夷王,父,燮,entity_entity
秦,赐,周君,entity_entity
秦,攻,赵,entity_entity
秦,攻,赵,entity_entity
秦,置,三川郡,entity_entity
蒙骜,伐,韩,entity_entity
蒙骜,攻,赵,entity_entity
韩,献,秦,entity_entity
赵,定,太原,entity_entity
存审,率领,五千骑,entity_entity
存审,前往,辽州,entity_entity
梁兵,攻占,泽州,entity_entity
约,被杀,梁兵,entity_entity
刘仁赡,字,守惠,entity_entity
刘仁赡,籍贯,彭城,entity_entity
悼公,弑,简公,entity_entity
田常,弑,简公,entity_entity
简公,立,平公,entity_entity
田常,相,平公,entity_entity
穆王,崩,共王繄扈,entity_entity
密康公,从,共王,entity_entity
密康公,奔,三女,entity_entity
洪,举孝廉为郎,郎,entity_entity
皇子殷,薨,安平哀王,entity_entity
卫尉董昭,任命为,司徒,entity_entity
张策,罢,左仆射杨涉,entity_entity
左仆射杨涉,同中书门下平章事,杨涉,entity_entity
张羡,围攻,长沙太守,entity_entity
张羡,服从,众,entity_entity
李琪,荐举,王延,entity_entity
冯道,召拜,王延,entity_entity
蚩尤,与,大夫,entity_entity
帝,乃弗予,百姓,entity_entity
先王,言,人,entity_entity
伊尹,作,咸有一德,entity_entity
咎单,作,明居,entity_entity
吴芮,封为,衡山王,entity_entity
共敖,封为,临江王,entity_entity
惠王,即位,惠王,entity_entity
惠王,夺,大臣园,entity_entity
边伯,作乱,边伯,entity_entity
边伯,谋召,燕,entity_entity
边伯,谋召,卫师,entity_entity
惠王,奔,温,entity_entity
惠王,居,郑之栎,entity_entity
惠王,立,穨,entity_entity
黄巢,败于,郾城,entity_entity
黄巢,败于,王满,entity_entity
黄巢,败于,封丘,entity_entity
黄巢,败于,泰山狼虎谷,entity_entity
廉颇,击,栗腹之军,entity_entity
廉颇,破,栗腹之军,entity_entity
廉颇,擒,栗腹,entity_entity
廉颇,擒,乐乘,entity_entity
乐乘,宗,乐间,entity_entity
乐间,奔,赵,entity_entity
赵,围,燕,entity_entity
燕,割地,赵,entity_entity
燕,和,赵,entity_entity
赵,解,围,entity_entity
孝友,封,临淮县公,entity_entity
孝友,拜,光禄大夫,entity_entity
颛顼,生,穷蝉,entity_entity
颛顼,崩,帝喾,entity_entity
玄嚣,子,高辛,entity_entity
高辛,父,蟜极,entity_entity
蟜极,父,玄嚣,entity_entity
玄嚣,子,黄帝,entity_entity
晋高祖,任命,王权,entity_entity
王权,字,秀山,entity_entity
王权,籍贯,太原,entity_entity
王权,族裔,唐左仆射起之,entity_entity
王权,父,荛,entity_entity
荛,官至,右司郎中,entity_entity
昪,封,齐王,entity_entity
昪,卒,嗣位,entity_entity
昪,改元,保大,entity_entity
昪,尊,皇太后,entity_entity
昪,尊,皇后,entity_entity
昪,封,燕王,entity_entity
昪,封,鄂王,entity_entity
昪,封,保宁王,entity_entity
禧,诛,翼,entity_entity
温,遣,知询,entity_entity
徐玠,劝,温,entity_entity
白起,击,赵,entity_entity
白起,杀,赵军,entity_entity
王龁,伐,赵,entity_entity
王龁,拔,赵,entity_entity
冯延巳,为,宰相,entity_entity
宋齐丘,为,太傅,entity_entity
景,遣,使者,entity_entity
使者,锁,觉,entity_entity
使者,锁,延鲁,entity_entity
景,遣,使者,entity_entity
